종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"002680","한탑","KOSDAQ","중견기업부","790","-9","-1.13","799","810","785","22729","18048240","25530271210","32316799"
"098070","한텍","KOSDAQ","중견기업부","32650","-650","-1.95","33350","33600","32500","52883","1729620175","363105253650","11121141"
"000880","한화","KOSPI",,"92100","3200","3.60","91000","92500","88300","408037","37119076250","6903699493500","74958735"
"00088K","한화3우B","KOSPI",,"39250","2100","5.65","37450","39250","37250","74198","2819463850","761624309250","19404441"
"452260","한화갤러리아","KOSPI",,"1274","9","0.71","1265","1280","1259","138836","176760471","246977143140","193859610"
"45226K","한화갤러리아우","KOSPI",,"2380","0","0.00","2425","2425","2380","276","668205","6912638600","2904470"
"451800","한화리츠","KOSPI",,"4015","20","0.50","4015","4020","3980","37225","149131280","721094000000","179600000"
"489790","한화비전","KOSPI",,"54500","800","1.49","53400","54700","52400","256389","13782507650","2751617255000","50488390"
"088350","한화생명","KOSPI",,"3765","365","10.74","3460","3860","3410","8282379","30922231012","3270015450000","868530000"
"000370","한화손해보험","KOSPI",,"6060","190","3.24","5920","6200","5790","678684","4134070105","707437824900","116738915"
"009830","한화솔루션","KOSPI",,"33050","-2250","-6.37","34200","34250","32100","2411298","80061985025","5681048314800","171892536"
"009835","한화솔루션우","KOSPI",,"26500","-1200","-4.33","27350","27500","26150","20261","538958825","68246748500","2575349"
"272210","한화시스템","KOSPI",,"56500","3500","6.60","57100","57300","55300","1409095","79202028850","10673945478500","188919389"
"012450","한화에어로스페이스","KOSPI",,"851000","36000","4.42","842000","857000","838000","128324","108765033000","40249067051000","47296201"
"082740","한화엔진","KOSPI",,"26700","550","2.10","26650","26850","26150","207023","5500600575","2228038691400","83447142"
"042660","한화오션","KOSPI",,"78400","1700","2.22","79000","79200","77500","732002","57235097100","24022810089600","306413394"
"000885","한화우","KOSPI",,"43000","1400","3.37","41500","43000","41500","3519","150430900","8558419000","199033"
"003530","한화투자증권","KOSPI",,"6910","340","5.18","6720","6940","6530","2752234","18794850015","1482525125250","214547775"
"003535","한화투자증권우","KOSPI",,"9130","360","4.10","8770","9270","8710","21669","195984420","43824000000","4800000"
"455310","한화플러스제4호스팩","KOSDAQ","SPAC(소속부없음)","2045","-5","-0.24","2045","2045","2035","2253","4602655","10347700000","5060000"
"498390","한화플러스제5호스팩","KOSDAQ","SPAC(소속부없음)","2000","0","0.00","2005","2005","2000","452","906050","9920000000","4960000"
"195870","해성디에스","KOSPI",,"28450","100","0.35","28550","28750","28250","21808","619676100","483650000000","17000000"
"034810","해성산업","KOSDAQ","중견기업부","7830","130","1.69","7740","7880","7690","12673","98910130","254920190310","32556857"
"03481K","해성산업1우","KOSDAQ","중견기업부","7830","40","0.51","7800","7850","7800","216","1686930","10875259260","1388922"
"059270","해성에어로보틱스","KOSDAQ","기술성장기업부","5610","60","1.08","5550","5650","5510","28670","160623555","62499882390","11140799"
"076610","해성옵틱스","KOSDAQ","벤처기업부","574","-3","-0.52","573","579","567","11758","6739719","24942135652","43453198"
"101530","해태제과식품","KOSPI",,"8080","200","2.54","7940","8180","7880","143262","1154366455","235263921760","29116822"
"220180","핸디소프트","KOSDAQ","벤처기업부","2470","20","0.82","2480","2480","2450","3660","9040490","47937760000","19408000"
"143210","핸즈코퍼레이션","KOSPI",,"1670","34","2.08","1649","1670","1637","13304","21988971","36532497490","21875747"
"900270","헝셩그룹","KOSDAQ","외국기업(소속부없음)","239","1","0.42","238","244","237","4665758","1117920427","44943242560","188047040"
"214180","헥토이노베이션","KOSDAQ","우량기업부","14960","-20","-0.13","15030","15140","14830","26666","400070220","196344210480","13124613"
"234340","헥토파이낸셜","KOSDAQ","우량기업부","24950","550","2.25","25150","26050","24700","255890","6473953900","235852350000","9453000"
"084990","헬릭스미스","KOSDAQ","기술성장기업부","2940","5","0.17","2940","2985","2920","31404","92704452","135512823180","46092797"
"187660","현대ADM","KOSDAQ","중견기업부","2285","306","15.46","2045","2380","1865","22546603","47700837062","98230274015","42989179"
"000720","현대건설","KOSPI",,"74100","400","0.54","74300","74900","71900","392874","28980198150","8251462186500","111355765"
"000725","현대건설우","KOSPI",,"62400","2100","3.48","60300","62500","59700","4242","261037000","65812843200","1054693"
"170030","현대공업","KOSDAQ","우량기업부","5600","0","0.00","5600","5640","5560","9337","52204980","85904000000","15340000"
"453340","현대그린푸드","KOSPI",,"17810","130","0.74","17850","17870","17590","8515","151411070","590143967400","33135540"
"086280","현대글로비스","KOSPI",,"142700","2000","1.42","141000","143000","138700","74316","10496233150","10702500000000","75000000"
"064350","현대로템","KOSPI",,"194500","10100","5.48","187200","195800","186800","839333","160826165800","21228175988500","109142293"
"079430","현대리바트","KOSPI",,"8550","310","3.76","8350","8590","8240","70968","603659350","175576661100","20535282"
"012330","현대모비스","KOSPI",,"309000","4000","1.31","304500","310500","300500","144456","44459152500","28364684046000","91795094"
"319400","현대무벡스","KOSDAQ","우량기업부","4950","50","1.02","4905","5020","4905","258379","1283022964","550696909950","111251901"
"048410","현대바이오","KOSDAQ","중견기업부","10110","90","0.90","9970","10270","9770","320573","3203437185","485498456880","48021608"
"052260","현대바이오랜드","KOSDAQ","우량기업부","5180","10","0.19","5170","5210","5100","43295","223688660","155400000000","30000000"
"069960","현대백화점","KOSPI",,"78100","800","1.03","77000","79200","77000","17887","1402304350","1767310295300","22628813"
"004560","현대비앤지스틸","KOSPI",,"12780","10","0.08","12810","12850","12670","13041","166608980","192707204580","15078811"
"016790","현대사료","KOSDAQ","관리종목(소속부없음)","994","0","0.00","0","0","0","0","0","187340898626","188471729"
"004310","현대약품","KOSPI",,"3505","30","0.86","3485","3510","3460","47379","165403738","112160000000","32000000"
"041440","현대에버다임","KOSDAQ","우량기업부","7880","30","0.38","7930","7930","7820","10082","79265965","141177638720","17915944"
"039010","현대에이치티","KOSDAQ","우량기업부","7800","110","1.43","7780","7800","7650","11423","88710910","67275000000","8625000"
"017800","현대엘리베이터","KOSPI",,"82900","-300","-0.36","82600","83500","80500","75822","6223805800","3240758716500","39092385"
"307950","현대오토에버","KOSPI",,"167000","-1800","-1.07","169400","169400","166600","15774","2637562150","4579804994000","27423982"
"011210","현대위아","KOSPI",,"47250","150","0.32","47200","48050","46550","31641","1502470975","1284967671750","27195083"
"090850","현대이지웰","KOSDAQ","우량기업부","7000","0","0.00","7000","7060","6910","51631","361141390","166224527000","23746361"
"004020","현대제철","KOSPI",,"33350","-850","-2.49","33800","34100","33100","473988","15888163625","4450416929750","133445785"
"005440","현대지에프홀딩스","KOSPI",,"9440","440","4.89","9040","9590","9030","397194","3736632350","1471736601440","155904301"
"005380","현대차","KOSPI",,"206500","-4500","-2.13","208500","209000","205500","231384","47845425750","42282478679000","204757766"
"005387","현대차2우B","KOSPI",,"160000","-1700","-1.05","161500","161500","159500","27579","4414564900","5594228800000","34963930"
"005389","현대차3우B","KOSPI",,"156700","-600","-0.38","157300","157300","155500","5894","922622600","364711728400","2327452"
"005385","현대차우","KOSPI",,"156600","-900","-0.57","156900","157200","155800","38009","5942884450","3655194336000","23340960"
"001500","현대차증권","KOSPI",,"9320","690","8.00","8800","9520","8750","776218","7193441275","576283970080","61833044"
"011760","현대코퍼레이션","KOSPI",,"27100","400","1.50","27000","27250","26600","22055","595207225","358504978600","13228966"
"227840","현대코퍼레이션홀딩스","KOSPI",,"13770","340","2.53","13500","13800","13410","9351","127541220","125318511720","9100836"
"126560","현대퓨처넷","KOSPI",,"3470","55","1.61","3415","3470","3415","87074","299962735","382404219150","110202945"
"001450","현대해상","KOSPI",,"28250","600","2.17","27750","28350","27500","301030","8453537725","2525550000000","89400000"
"057050","현대홈쇼핑","KOSPI",,"57700","1000","1.76","56100","58200","56100","13891","800584350","692400000000","12000000"
"460930","현대힘스","KOSDAQ","중견기업부","18910","80","0.42","18990","19100","18730","52602","994519650","669891874610","35425271"
"092300","현우산업","KOSDAQ","우량기업부","2825","10","0.36","2815","2830","2790","4447","12538165","52750705200","18672816"
"138360","협진","KOSDAQ","중견기업부","701","2","0.29","702","703","695","38445","26909298","33892121848","48348248"
"011080","형지I&C","KOSDAQ","중견기업부","1013","-32","-3.06","1040","1044","1005","995365","1013335868","42863684904","42313608"
"308100","형지글로벌","KOSDAQ","중견기업부","4555","-105","-2.25","4595","4620","4520","483342","2202835705","45885380095","10073629"
"093240","형지엘리트","KOSPI",,"3380","-255","-7.02","3525","3560","3335","1860494","6338394171","129759075420","38390259"
"003010","혜인","KOSPI",,"5240","0","0.00","5210","5260","5200","14369","75231980","66614794280","12712747"
"111110","호전실업","KOSPI",,"8670","110","1.29","8640","8760","8540","11817","102693120","81289920000","9376000"
"008770","호텔신라","KOSPI",,"50100","-500","-0.99","50400","51200","50100","68002","3438374500","1966330862100","39248121"
"008775","호텔신라우","KOSPI",,"44100","300","0.68","43800","44150","43600","1009","44326975","33157863900","751879"
"060560","홈센타홀딩스","KOSDAQ","중견기업부","804","17","2.16","788","804","786","125924","100235591","102646298100","127669525"
"064240","홈캐스트","KOSDAQ","중견기업부","2170","30","1.40","2180","2220","2145","32597","71249190","76032486040","35038012"
"039610","화성밸브","KOSDAQ","우량기업부","11470","40","0.35","11490","11640","11200","291529","3346009370","119407288000","10410400"
"378850","화승알앤에이","KOSPI",,"3300","25","0.76","3300","3315","3260","12230","40180545","62678955900","18993623"
"241590","화승엔터프라이즈","KOSPI",,"8350","50","0.60","8290","8460","8190","149406","1248579970","505920454600","60589276"
"006060","화승인더","KOSPI",,"5130","30","0.59","5110","5240","5090","143091","742239295","283791600000","55320000"
"013520","화승코퍼레이션","KOSPI",,"2115","25","1.20","2090","2115","2070","62803","131280619","105858397980","50051252"
"010690","화신","KOSPI",,"8350","-110","-1.30","8430","8460","8280","27478","229066560","291585423500","34920410"
"126640","화신정공","KOSDAQ","우량기업부","1309","6","0.46","1303","1309","1298","27603","35992009","47613418083","36373887"
"133820","화인베스틸","KOSPI",,"894","9","1.02","885","894","884","56705","50322189","27558549492","30826118"
"127980","화인써키트","KOSDAQ","중견기업부","6000","20","0.33","5960","6100","5960","166","1007780","71044104000","11840684"
"061250","화일약품","KOSDAQ","중견기업부","1184","1","0.08","1182","1184","1176","63296","74669047","102087769152","86222778"
"010660","화천기계","KOSPI",,"5420","80","1.50","5340","5440","5320","89651","483414245","119240000000","22000000"
"000850","화천기공","KOSPI",,"33150","50","0.15","33400","33400","32900","2465","81356025","72930000000","2200000"
"016580","환인제약","KOSPI",,"12680","450","3.68","12330","12740","12330","36914","463983690","235848887600","18600070"
"032560","황금에스티","KOSPI",,"6230","160","2.64","6070","6240","6070","29053","179466125","105910000000","17000000"
"004800","효성","KOSPI",,"74900","1800","2.46","73400","75500","73400","49409","3701406050","1253856484300","16740407"
"094280","효성ITX","KOSPI",,"13350","180","1.37","13170","13410","13160","8183","109157455","154301970000","11558200"
"097870","효성오앤비","KOSDAQ","중견기업부","7090","70","1.00","7010","7090","6980","33417","235209120","60194100000","8490000"
"298040","효성중공업","KOSPI",,"936000","-24000","-2.50","946000","950000","870000","51797","47744465500","8727776928000","9324548"
"298020","효성티앤씨","KOSPI",,"259500","500","0.19","259000","263000","258000","2285","592660000","1123033479000","4327682"
"298000","효성화학","KOSPI",,"38900","0","0.00","0","0","0","0","0","147501447900","3791811"
"093370","후성","KOSPI",,"4815","-20","-0.41","4850","4950","4780","68406","329472913","516434413950","107255330"
"290270","휴네시온","KOSDAQ","벤처기업부","3620","35","0.98","3615","3640","3570","8995","32380615","34779772640","9607672"
